id	year	month	text
1137	2010	12	Ha aa jaunga bt kaha pe he wo
1138	2010	12	Gn
1139	2010	12	0k
1140	2010	12	Acha he na aap jaldi sudhar ja0ege:-D..
1141	2010	12	Ha bhai me t0o gtng tht pr0b bt nw am out of mig
1142	2010	12	Live
1143	2010	12	Abe pagal he kya bhai me kal ph0n krunga paka n btata hu puri bt
1144	2010	12	Ha bhai
1145	2010	12	Bsktbl nai.. Crckt khel0ge?
1146	2010	12	F0rgiven..
1147	2010	12	Helo bro wo ip0d order kar diya kya?
1148	2010	12	Bs 5 min
1149	2010	12	Chalega kya
1150	2010	12	Me ajmer me hu
1151	2010	12	Chalega kya aaj?
1152	2010	12	N waise apne mjhe apna d0st bna b liya inna jaldi.. Mujhe laga bahut mehnat karni padegi apse dosti ke lye..%-)
1153	2010	12	Ha paka
1154	2010	12	Bro i'm sunny.. Where r u n0w?.. N cn u gve me ur w0rking email id.. Tc br0
1155	2010	12	Aaj chal0ge?
1156	2010	12	Bro chk kiya kya
1157	2010	12	Bhai meri b0l khrb h0gai kbki.. N me 8 bje tak aunga..
1158	2010	12	Friend will never give importance to your status,wealth, position etc., Friend is just giving importance to your pure heart!Thats it!
1159	2010	12	C0me
1160	2010	12	P
1161	2010	12	<#>
1162	2010	12	Coming together is begining, Keeping together is progress, Living together is life, Dying together is love, But Feeling together is Friendship.. Lv u hasu n tc
1163	2010	12	P
1164	2010	12	O ji aap yeh dial0gue mat maro.. Thodi der pehle apko isi karad punishment mili thi..:-D
1165	2010	12	Ha
1166	2010	12	eBay YES
1167	2010	12	Tasu dnt b s0ry yaar n i cnt as i hv to leav mig fr ma stdies.. I cnt play wid ma career agn.. Plz undrstnd me n i l0v u.. I wl infrm u whnvr i'l cme
1168	2010	12	Ha just cl me at  <DECIMAL>
1169	2010	12	Bhai train me hu
1170	2010	12	Quote 4 LIFTo Be Followed Till Last Breath: "Unless u Speak From Heart You Can''t Touch Anyone''s HEART >
1171	2010	12	Khelne chal0ge?
1172	2010	12	Happy birthday..
1173	2010	12	Maya mandir md
1174	2010	12	Ajmer
1175	2010	12	<#>  s0ry din me bahar tha
1176	2010	12	0 ji itna khatarnak intr0:-(.. Apke name ne to darra hi dia.. I'm sunny kriplani d0ing  <#> th again due to sme mistakes in previ0us atempt..:-D
1177	2010	12	Ha bhai
1178	2010	12	Me aaraha hu  <#> min me
1179	2010	12	Always Rememb.. Sorry works when a mistake is made.. but sorry does not work when the trust is broken.. So in life do mistakes but never break the trust. Tc
1180	2010	12	Kal chalega match me?
1181	2010	12	Ajmer.. Jst c0ming nbh nw
1182	2010	12	Dedicated to al boys- Hasinao ko apna dil na dena.. Dil ke jzbat ye kya janegi.. Kandhe ka dupatta to sambhlta nai.. Hamara DIL kya "KHAK" smbhalegi..!!!
1183	2010	12	Best Quote said by Bill Gates."I wil alwaz choose a lazy prsn to do a dificult job bcoz, Definitly he will find an easy way to complete it.
1184	2010	12	P
1185	2010	12	Hary p0tr
1186	2010	12	Ha bhai  <DECIMAL> %..  <#>  marks
1187	2010	12	Me ghar ke bahar hu yaar.. N paise kaha se ayenge..
1188	2010	12	Ha ji he na.. Par ap jaankar kya kar0ge:-D..
1189	2010	12	Na bhai koi p0sible nai
1190	2010	12	7 bje tak chal0ge khelne?
1191	2010	12	Lucky ka numbr msg kar na
1192	2010	12	Nai bhai.. N0bdy wld c0me wid me xcpt jitesh.. Do thy hv h0liday t0mrw?
1193	2010	12	Bt pana he's g0na die v.s0on
1194	2010	12	Hichkichate huye mile the jin dosto se, Kya pta tha vahi zindgi k maayane bn jayenge, Kuch yaad rhe na rhe zindgi mein, Pr ye dost hmesha yaad ayenge..
1195	2010	12	Sham ko chal0ge?
1196	2010	12	Ch0rh bhai kal chalunga
1197	2010	12	0ye kaha par he.. Aj m0vie dkhne chale?.. Am in ajmer
1198	2010	12	<DECIMAL> %
1199	2010	12	Me kaha se karu
1200	2010	12	Aur ye to btao ji apka pura name kya he:->
1201	2010	12	Na bhai
1202	2010	12	Anand ka numbr ho to msg karo na
1203	2010	12	khush nahi fir b sabko khush rakhta hu. laparwah hu fir b sabki parwah karta hu. malum hai koi mol nahi rishto ka. isliye apne DOSTO ko anmol samajhta hu..
1204	2010	12	Nai he bhai stmps
1205	2010	12	0k np.. Xams stil g0ing 0n?
1206	2010	12	N s0metimes u l0se d pers0n for n0t rec0nizng hs imp0rtance in ur lyf...
1207	2010	12	Ek bus mein ladko & ladkiyo ki team antakshari khelne k liye bani... Girls : Hum tumko haraakar dikhayenge... Boys : Hum haar gaye, chalo ab dikhao..
1208	2010	12	P
1209	2010	12	Birds dat live beside d lake, wil fly away wen d lake dries up. Bt d Lotus dat grows in d sam lake, wil die wid d lake. Datz d comitment of true Frnshp Regards.
1210	2010	12	Bhai r0l numbr shayad galat he phrse chk kr
1211	2010	12	Kaha he
1212	2010	12	Meri nind mere sapn0 ki rajkumari le gai.. B-)
1213	2010	12	Ha
1214	2010	12	Relationship is like a book,It takes only few seconds to burn.But it takes years to print,So print it very carefully and nvr let it burn..!! Take care of it..gn
1215	2010	12	Cme ol plz..
1216	2010	12	Hehe cumi dnt mind much for litle quarels in ua lyf.. J0y n sadnes b0th are a part of lyf.. Try to smile in pain N atlast i'm wid u f0reva as a frnd..
1217	2010	12	Mar gaya kya kamine.. Kbi msg vsg ya ph0n kiya kar
1218	2010	12	<#>  min me aa jaunga
1219	2010	12	P
1220	2010	12	Birds dat live beside d lake, wil fly away wen d lake dries up. Bt d Lotus dat grows in d sam lake, wil die wid d lake. Datz d comitment of true Frnshp Regards.
1221	2010	12	Kya hua b0l
1222	2010	12	<#>  min me aya
1223	2010	12	Hehe bytheway meri nind gayab h0gai agar apko ninni nai alahi to th0di jaan pehchan ho jae:-P
1224	2010	12	add
1225	2010	12	I l0st dat msg plz send agn
1226	2010	12	Bhai is time to koi b nai h0ga ek br girish se puch
1227	2010	12	Hehe hasu ap gusse me achi nai lagti.. Atleast sc0ld wid smile.. Btw mig pe aa0ege kya ?
1228	2010	12	Helw krishna.. Hw r u.. Kafi tym h0gya no sms..:-P
1229	2010	12	Bhai
1230	2010	12	Nice lines.. Sometime we mantain silence To protect One Beautiful Relation.. But Too much silence creates tears in all Beautiful Relations... Gud m0r
1231	2010	12	P
1232	2010	12	C0me upstairs
1233	2010	12	Bol kya hua
1234	2010	12	Kya hua bhaiya
1235	2010	12	Blank mesage kyu ji?%-)
1236	2010	12	Add
1237	2010	12	Hw to send dis?
1238	2010	12	Me to ghar pe hu..me  <#> th me fail h0 gya tha:-P
1239	2010	12	Janu i'l c0me at nyt arnd  <DECIMAL> .. Dnt w0ry plz n i l0v u
1240	2010	12	0k as u wish..
1241	2010	12	<#>
1242	2010	12	Best Quote said by Bill Gates."I wil alwaz choose a lazy prsn to do a dificult job bcoz, Definitly he will find an easy way to complete it.
1243	2010	12	P
1244	2010	12	Hi frnz mene corby bechke nya nokia ka c-3 liya h
1245	2010	12	Ha bhai
1246	2010	12	Cl..
1247	2010	12	N btw ma name is sunny nt sunni:-D
1248	2010	12	Hel0
1249	2010	12	Ha
1250	2010	12	Oh thts gr8 c0lg kaisa he?..
1251	2010	12	Hehe hasu i stil l0v u yaar.. Maybe we cnt eva meet bt stil i wana c u.. N hate makes l0v str0ngr..
1252	2010	12	0ye chal tere chachu ke coin dkhne
1253	2010	12	P
1254	2010	12	Is ur life boring? Type 'I LOVE' <space> ur GF/BF name N send it to all ur relatives Jus try it ekdum hungama mach jaaega aapki life me;-).
1255	2010	12	P
1256	2010	12	Wh0 r u?..
1257	2010	12	KBCQ C  <#>
1258	2010	12	Ph0n kar
1259	2010	12	Arre itni si bt pe s0ry ko kyu kehte ho.. Khair sojao abi kal baat karte he.. gn:-P
1260	2010	12	If a day comes whn u find a better person than me, just remembr dat.. 1. Wat i gave u, is d best of wat i hve, 2. Wat i m to u, is d best i cud be :) takcre
1261	2010	12	Whch msg u sent just n0w?
1262	2010	12	Hlw anandi.. Kaisa he.. And kaha pe he?
1263	2010	12	Hapy diwali
1264	2010	12	N0pe.. Maybe i'l reciev tmrw
1265	2010	12	Abe saale aisa mat b0l.. Me ajmer me hu  <#>  din se n nana ke samne bt b nai kar pata..
1266	2010	12	"Heart beats are skipped once in a while.. Memories can be kept in a file. But my face never misses a smile, wen ur name flashes on my mobile... Gud mrng..:-)
1267	2010	12	Nai bhai sava me nai
1268	2010	12	kabhi basant me phool khil jate hai, kabi patjhd me phool gir jate hai, Aashiqo ki laasho ko to kafan bhi nasseb nhi hote, hasino ki mot par TAJMAHAL ban jate H
1269	2010	12	Bro atleast bta to do na ki ordr ho jaega kya?
1270	2010	12	Ha b0l
1271	2010	12	Hel0 ma'm:-D... I h0pe u w0nt mind in chating wid me
1272	2010	12	S0ry bhai me nai chal paunga meri tbiyat kharb h0gai.. Plz s0ry
1273	2010	12	T.v agai kya
1274	2010	12	G0pal kaun%-)
1275	2010	12	Ha
1276	2010	12	Bro is thr anythng wr0ng wid the trckng numbr?.. Bec0z its shwng as invalid whn i trck numbr.. U'v pr0vided d numb as  <#>
1277	2010	12	Apna pil0w n blanket lete hue ana n charger b
1278	2010	12	Shailu lucky ka numb bhej na..
1279	2010	12	Pagal he kya
1280	2010	12	Tragedies of boys' Life: 1.Gud girls r Not Gudlooking:-( 2.Gudlooking girls r Not gud girls:-P 3.Gudlooking & gud girls r not single:-D 4.Gudlooking,gud & single girls have strong Brothers:-> 5.Gudlooking, gud,single girls without brothers will treat u as her brother. Struggle hai Bhai log....
1281	2010	12	Bro
1282	2010	12	Kya yaar
1283	2010	12	Oye numb bhej to krishna ka
1284	2010	12	Sory bro i cnt c0me as am hvng leg pain n headache b0th n its severe.. Am s0ry br0
1285	2010	12	Khelne chal0ge 7 bje ke aaspas?
1286	2010	12	0k dear get wel s0on.. N cme 0nlne at nyt.. Tc hasu mwaaaaaah:-*.. Hav a l0vly, sweet n c0ol day ahead..
1287	2010	12	Kaha par he
1288	2010	12	Great Quotation..... Don't Trust Your Heart..... Because Its Not On The Right Side..... ;-)gud day.
1289	2010	12	Wtf is her?..
1290	2010	12	*$* Magical msg! Its called mind reader. send it to 6 people then go 2 ur inbox & open dis msg again & it wil say ur lovrs name. try it. M olso shockd.!
1291	2010	12	Kaha par he
1292	2010	12	Wl u go f0r hairct n0w?
1293	2010	12	I cnt as i'm handlng sh0p nw..
1294	2010	12	Kaha par he
1295	2010	12	0k bro np tc n gn..
1296	2010	12	Pata nai bhai
1297	2010	12	Zakhm Khana aur Chupana Zaruri Ho Gya, Rote-Rote Muskrana Zruri Ho Gya, Hath Mera Dekh k Ye Mashwara Usne Diya, Ki Kch Lakiro Ko Hath Se Mitana Zaruri Ho Gya..
1298	2010	12	Hapy bday krish ji.. Sory late wish kiya
1299	2010	12	Hapy diwali bhai
1300	2010	12	0k thn y dnt u mark it as shipd
1301	2010	12	Just live d lyf in d way it is.. It cnt run acdng to us
1302	2010	12	ji
1303	2010	12	P
1304	2010	12	Gt ke bagal wala mall
1305	2010	12	Bro kar do na yaar order..
1306	2010	12	Hi dude i b0ught ur pr0dct frm ebay plz shp asap
1307	2010	12	Ohk bro.. Wht d risk if we caugt by eby later afta getng tht pr0duct.. N bro agr ordr cancl h0ta he to?.. Btw mje ip0d lena tha shufle jo  <#> $ ka he incldng shpng.. So agr me apke thrgh leta hu to h0w much?
1308	2010	12	Add
1309	2010	12	Nahi bs apki meharbani
1310	2010	12	Gh0o khale mamu
1311	2010	12	Bro trnsfr h0gae kya
1312	2010	12	Cn u gve me dtails to track ordr
1313	2010	12	A boy masturbates evryday & keeps his sperms in bottles 1day 1of his frnd come nd askd-Wht r al dis? Boy said-YE SAB MERE BACHHE HE JINKO MAA KA PYAR NEHI MILA.
1314	2010	12	sorry ji thodi der me aata hu aapke paas :p
1315	2010	12	0k jaan
1316	2010	12	Bhai ek kam tha.. Crystal c0urt me 2nd fl0or pe ek electr0nics ki sh0p he abishek karke.. Tu jb b waha jae to uska c0ntct numb le aana na
1317	2010	12	Tere bhai se bat kar na yaar
1318	2010	12	Chalega kya
1319	2010	12	Bro s0me1 t0ld me tht eby gcs m0stly dnt w0rk.. Btw wht u b0ught by th0s crds
1320	2010	12	Intl  <#>  b0ard,c0re 2 duo 2ghz, <DECIMAL>  spkr, nvidia  <#> gt,  <#> gb hdd, 2gb ram, dvd wrtr, ups, lg  <#> '' m0nitr, t.v tunr
1321	2010	12	Pani ki b0tle brke ana bhai plz
1322	2010	12	Sarthak??
1323	2010	12	Hapy diwali
1324	2010	12	Helw jignesh.. Its me suny who hv b0ught ganesha statue frm ur listng.. Plz shp it asap n update its dtails t0o
1325	2010	12	0ho kaun wo bihari?
1326	2010	12	aree nahi krishna pc pe betha hu thtsy thoda slow hu
1327	2010	12	Aaj chalega kya?
1328	2010	12	0ye sunday ko hp7 dekhne chalega maya mandir me?
1329	2010	12	Papa ph0ne karo
1330	2010	12	It's hard 2 Care 4 a Prsn When u knw dat 1 More step frwrd, wil mak u fal in Luv wid dem nd 1 More step bck, Wil Ruin ur Frndhip wid dem.:-)
1331	2010	12	<#> $ incldng shpng..  <#> $ ka max h0ta he na gft crd? N do u hv gft certifctes?..
1332	2010	12	Bhai s0ry i cnt c0m.. Wl c u latr
1333	2010	12	Bol na be.. Kaisi he
1334	2010	12	Bta na bhai oxford wale keval 3 he the.. Ankur, bhanu n ek aur.. Btw ajkal kaha he
1335	2010	12	Hapy diwali br0
1336	2010	12	Helw depti.. Cn u plz update d shpng dtails f0r tht sai bhabha pandnt..
1337	2010	12	Unka abi lunch chal raha he bhai 2 bje ke bd ek br ph0n try karna
1338	2010	12	ek sec bhai laga raha hu
1339	2010	12	Aa na bhai jaldi
1340	2010	12	Aplictn likhi kya?
1341	2010	12	Hey bro hwa u.. Wo d0n0 try kiye kya bro?
1342	2010	12	Bhai kaha pe he..
1343	2010	12	Hehe ji hum b to dekhe humare h0ne wale d0st kitne majb0ot he..:-D
1344	2010	12	Mo
1345	2010	12	Kya hua yaar
1346	2010	12	Hehe ankur or bhanu?..
1347	2010	12	Hapy diwali panu
1348	2010	12	Helw jeevan.. I'v paid f0r ur items 0n eby plz shp thm asap
1349	2010	12	0k bhai tensn mat le me 3 bje ke aspas jaunga n agar mil gaya to tjse guard ka idntifctn mang lunga
1350	2010	12	hehe ji waise meri koi rajkumari nahi he
1351	2010	12	Gr0und pe aja jaldi
1352	2010	12	Plz brng a b0tle of aqua or h <#>  or hydro or jal al0ng wid u
1353	2010	12	0k bro koi bt nai yahan kb aaega?
1354	2010	12	Bhai  <#>  aje chalna
1355	2010	12	Sardar galti se samundar me gir gaya... Doobte doobte uske hath me machli i....use pakad kar bahar pheka aur bola "Ja tu toh apni jan bacha le..."
1356	2010	12	Add
1357	2010	12	Rajnikanth's All-Time Best : 1. Rajnikant once wrote his autobiography... Today dat book is known as.., . . "Guiness book of world record" 2. NEWLY APPROVED SYMBOL OF RUPEE IS ACTUALLY . . . . . . RAJNIKANTH'S SIGNATURE...!! 3. One nyt, while asleep, rajnikant ws mumbling some random numbers... . . . Thats how d Log table got generated... 4. RAJINIKANTH once had a bet wid superman. . . . . . . The loser had to wear his chaddi outside... 5. Once Rajnikant taught a kid how to enter a house widout ringing d door bell.... . . . . . That person is now called CID inspector DAYA.. 5. Rajnikant participated in  <#>  mts race and obviously he came 1st . . But EINSTIEN died after watching that . . . . . . . . . . LIGHT came second . ! ! 6. Boy 1: Dude I've got Rajnikanth's movies. Do you want ??? Boy 2: Oh no dude.! I dnt have that much graphics card in my computer. :-D :-P ;-) :-D
1358	2010	12	Hlw earth..i'm fine n wba u?.. Nw cn u gv me ur full intro?..
1359	2010	12	Nai bhai mana karde..
1360	2010	12	Helw seena.. I'v paid f0r ur eby item..plz shp d item asap
1361	2010	12	<#>
1362	2010	12	to bhai ek bar bata na mera pas wo numb nahi he
1363	2010	12	Aaj aa raha he kya khelne?
1364	2010	12	Wh0 r u
1365	2010	12	Bhai jawab to de.. Gussa mat kar be;-(
1366	2010	12	Me nai aa paunga..  <#>  bje tak aa paunga kuch kam he urgent
1367	2010	12	Kya fark hota h khuda or peer me,Kyo yakin karte h log aaine or tasveer me,Agar kuch chaho or n mile to samajh lena,Ki kuch or acha likha h takdir me.
1368	2010	12	Add
1369	2010	12	Papa rechrge karwao na
1370	2010	12	Xpress urself to someone who cares for u.. Not to someone who needs u, bcoz care means personal commitment & need means personal requirement.. Gm
1371	2010	12	Bhai amit ke acnt me kar diye trnsfr  <#> .. Ap c0nfrm kr lena
1372	2010	12	Bro do u have siera c0ins?..
1373	2010	12	Ph0ne kar bhai
1374	2010	12	ale aapki yaad bhi aayi thi par mene jataya nahi.. aur sunao kya haal he aapke aaj????????
1375	2010	12	Subah uth jana n lucky bhai ko b uthana paka
1376	2010	12	Didi aj bank open he kya
1377	2010	12	Bhai yaar mje bahut sari bte karni he tmse par jb mil0ge tb karunga...me dcembr me k0ta aunga n amit se kam tha urgent.. Use yaha bulana tha ek din ke liye;-(
1378	2010	12	Huh yaar hum itne b bure nai ki ek bar b reply nai kar0..:-P;-(
1379	2010	12	Khelne chal0ge abhi?
1380	2010	12	Loan
1381	2010	12	Baat nai karni kya
1382	2010	12	Numbr msg kar na
1383	2010	12	0hk dude i msgd u for a selfish w0rk.. Actly i askd rani for siera coins thn she t0ld me the reality tht she is frm kenya n she refrd u to me for siera coins..
1384	2010	12	Ph0n kar
1385	2010	12	sorry bhai tera passwd nahi tha... password bhej
1386	2010	12	Plz Wake up early tmrw.. Hv to reach at gr0und til 7
1387	2010	12	Ha bhai.. Sun ek bat bta.. 1 ko jaipur me mtch he.. Chalega?
1388	2010	12	Rishte me to hum tmhare _ _ _ _ lagte he name he sunny.. Mamu mele me aaega?:-D
1389	2010	12	If a day comes whn u find a better person than me, just remembr dat.. 1. Wat i gave u, is d best of wat i hve, 2. Wat i m to u, is d best i cud be :) takcre
1390	2010	12	C0me ol
1391	2010	12	Rechrg ka b0la tha papa k0
1392	2010	12	Are m0rng me majak nai karte me koi jal, agni, akash, prithvi, surya aise game nai khel raha:-D
1393	2010	12	N0pe dude we neva met anywhr.. I g0t to knw abt u frm rani.. I h0pe u stil remembr her
1394	2010	12	Papa ph0ne kar0
1395	2010	12	hi madam.... aa gai hamari yaad :p
1396	2010	12	Add
1397	2010	12	<#>
1398	2010	12	Are to wo kamina jawab nai de raha mesage ka..
1399	2010	12	Chalega ya nai
1400	2010	12	Most Daring lines on d T-shirt of a guy on a date wid his grlfrnd.. "I luv u 4 pleasure,if u wnt loylty, Hire a Dog" ;-)
1401	2010	12	Ph0ne karo
1402	2010	12	Bhai apna name to bata do
1403	2010	12	Hey dude r u navin?.. D Guy frm mig usng d id prince.navin
1404	2010	12	Bhai kal sh0p pe jada busy tha yaar.. Sun tje ip0d shufle chalega?.. Wo ladka keh raha he ki tu mera ek pr0dct reciev karke mujhe bhej by c0urier n tera jo pr0duct ayega uske paise mat dena mujhe.. Tere pas 2 adres he jahan tu wo 2 item mangwa sakta he?.. Ek pe uska item n ek pe apne 2 item ayenge ek ip0d n ek ps3 ka game.. Ip0d tu rkhna game me rkhunga
1405	2010	12	ha bol bhai
1406	2010	12	Kya hua bhai?
1407	2010	12	<#>
1408	2010	12	Mast yar mje b autom0ble brnch leni he par india me uska sc0pe kam he bhai
1409	2010	12	Ok bro np .. C u at nyt
1410	2010	12	I wish nt to get d msg frm u tht wh0 am i..
1411	2010	12	Didi aa rahi he kya?
1412	2010	12	0k btw do u hv any pr0blm to talk wid m <#> n?..:-P
1413	2010	12	Chal ch0rh bhai.. Phr kbi dkhnge.. Me  <#>  bd nikal jaunga..
1414	2010	12	Dharti Pe Ishwar Ki Talas He, Malik Tera Banda Kitna Nirash He, Q khojta He Insan Ishwar Ko, Jabki Tere Dusre Roop Me MAA Uske Itne Paas He.
